# File: Scout_bld_calibration.csv
# Title: Buildings sector calibration from Scout model
# Units: unitless shares
# Comments: Scout output data processed to compute shares of service/technology within state/sector/fuel
# Source:  LBNL team (Aven Satre-Meloy) provided for DECARB project
# Column types: cccccin
# ----------
state,sector,fuel,service,technology,year,share
Virginia,comm,refined liquids,heating,fuel furnace,2015,0.9348003336288696
Virginia,comm,refined liquids,hot water,fuel water heater,2015,0.06519966637113041
Washington,resid,electricity,heating,electric furnace,2015,0.1493565534814944
Washington,resid,electricity,heating,electric heat pump,2015,0.05800263036636686
Washington,resid,electricity,cooling,air conditioning,2015,0.1617066238651032
Washington,resid,electricity,furnace fans,electricity,2015,0.011178561768211678
Washington,resid,electricity,other,electricity,2015,0.23491007516744
Washington,resid,electricity,lighting,fluorescent,2015,0.018595647086337076
Washington,resid,electricity,lighting,solid state,2015,0.0014408796652563337
Washington,resid,electricity,lighting,incandescent,2015,0.08326892425829484
Washington,resid,electricity,hot water,electric resistance water heater,2015,0.10275978026382265
Washington,resid,electricity,refrigerators,refrigerator,2015,0.07285489152643439
Washington,resid,electricity,cooking,electric oven,2015,0.0101550958349117
Washington,resid,electricity,clothes dryers,clothes dryer,2015,0.038074468144996716
Washington,resid,electricity,computers,electricity,2015,0.03027141466109388
Washington,resid,electricity,clothes washers,clothes washer,2015,0.00766863999398557
Washington,resid,electricity,dishwashers,dishwasher,2015,0.006078016049066437
Washington,resid,electricity,freezers,freezer,2015,0.01367779786718422
Washington,resid,gas,heating,gas furnace,2015,0.6774663935268994
Washington,resid,gas,hot water,gas water heater,2015,0.22975990027527118
Washington,resid,gas,cooking,gas oven,2015,0.020679604709589943
Washington,resid,gas,clothes dryers,clothes dryer,2015,0.00871581344208265
Washington,resid,gas,other,gas,2015,0.06337828804615687
Washington,resid,refined liquids,heating,fuel furnace,2015,0.6278041783518693
Washington,resid,refined liquids,hot water,fuel water heater,2015,0.19984040176948353
Washington,resid,refined liquids,other,refined liquids,2015,0.14164188575664674
Washington,resid,refined liquids,cooking,lpg oven,2015,0.030713534122000476
Washington,resid,biomass,heating,wood furnace,2015,1
Washington,comm,electricity,heating,electric heat pump,2015,0.024476030108960583
Washington,comm,electricity,heating,electric furnace,2015,0.023149879024766024
Washington,comm,electricity,cooling,air conditioning,2015,0.182899483221613
Washington,comm,electricity,hot water,electric heat pump water heater,2015,3.006826913241417e-4
Washington,comm,electricity,hot water,electric resistance water heater,2015,0.0055222953895773755
Washington,comm,electricity,ventilation,ventilation,2015,0.12545943709836507
Washington,comm,electricity,cooking,electric range,2015,0.022593421195090793
Washington,comm,electricity,lighting,incandescent,2015,0.011485636034005119
Washington,comm,electricity,lighting,fluorescent,2015,0.10779450569324629
Washington,comm,electricity,lighting,solid state,2015,0.014854251622861789
Washington,comm,electricity,refrigeration,refrigeration,2015,0.1780787627468462
Washington,comm,electricity,office,office equipment,2015,0.17114685055387455
Washington,comm,electricity,other,electricity,2015,0.13223876461946907
Washington,comm,gas,heating,gas furnace,2015,0.6461718417811836
Washington,comm,gas,cooling,gas cooling,2015,0.007850732369616515
Washington,comm,gas,hot water,gas water heater,2015,0.21754536982816342
Washington,comm,gas,cooking,gas range,2015,0.12843205602103647
Washington,comm,refined liquids,heating,fuel furnace,2015,0.9858334764271879
Washington,comm,refined liquids,hot water,fuel water heater,2015,0.014166523572812086
West Virginia,resid,electricity,heating,electric furnace,2015,0.12425899055666678
West Virginia,resid,electricity,heating,electric heat pump,2015,0.056273615053930845
West Virginia,resid,electricity,cooling,air conditioning,2015,0.21235573482298306
West Virginia,resid,electricity,furnace fans,electricity,2015,0.02538967761514565
West Virginia,resid,electricity,other,electricity,2015,0.2536138856472675
West Virginia,resid,electricity,lighting,fluorescent,2015,0.014878223963489848
West Virginia,resid,electricity,lighting,solid state,2015,0.0011538826311488554
West Virginia,resid,electricity,lighting,incandescent,2015,0.06668343337484957
West Virginia,resid,electricity,hot water,electric resistance water heater,2015,0.10131461980316339
West Virginia,resid,electricity,refrigerators,refrigerator,2015,0.05512135557557293
West Virginia,resid,electricity,cooking,electric oven,2015,0.009583036751773959
West Virginia,resid,electricity,clothes dryers,clothes dryer,2015,0.03277443026165683
West Virginia,resid,electricity,computers,electricity,2015,0.022499202564942963
West Virginia,resid,electricity,clothes washers,clothes washer,2015,0.006553965176092405
West Virginia,resid,electricity,dishwashers,dishwasher,2015,0.004222753076523014
West Virginia,resid,electricity,freezers,freezer,2015,0.013323193124792392
West Virginia,resid,gas,heating,gas furnace,2015,0.8647576868439119
West Virginia,resid,gas,hot water,gas water heater,2015,0.100062132920179
West Virginia,resid,gas,cooking,gas oven,2015,0.01070835714536785
West Virginia,resid,gas,clothes dryers,clothes dryer,2015,0.004637631282749053
West Virginia,resid,gas,other,gas,2015,0.019834191807792154
West Virginia,resid,refined liquids,heating,fuel furnace,2015,0.8877657728021169
West Virginia,resid,refined liquids,hot water,fuel water heater,2015,0.061239953671632846
West Virginia,resid,refined liquids,other,refined liquids,2015,0.04451446304798565
West Virginia,resid,refined liquids,cooking,lpg oven,2015,0.006479810478264565
West Virginia,resid,biomass,heating,wood furnace,2015,1
West Virginia,comm,electricity,heating,electric heat pump,2015,0.0233867089207073
West Virginia,comm,electricity,heating,electric furnace,2015,0.04392938138588912
West Virginia,comm,electricity,cooling,air conditioning,2015,0.21980933140243256
West Virginia,comm,electricity,hot water,electric heat pump water heater,2015,1.9282428456031766e-4
West Virginia,comm,electricity,hot water,electric resistance water heater,2015,0.005282280315999299
West Virginia,comm,electricity,ventilation,ventilation,2015,0.12969549339497508
West Virginia,comm,electricity,cooking,electric range,2015,0.020961198718862362
West Virginia,comm,electricity,lighting,incandescent,2015,0.012536163902207053
West Virginia,comm,electricity,lighting,fluorescent,2015,0.11746497121333394
West Virginia,comm,electricity,lighting,solid state,2015,0.013432154312287808
West Virginia,comm,electricity,refrigeration,refrigeration,2015,0.14087489643554846
West Virginia,comm,electricity,office,office equipment,2015,0.14213499312884809
West Virginia,comm,electricity,other,electricity,2015,0.13029960258434872
West Virginia,comm,gas,heating,gas furnace,2015,0.8198597324908393
West Virginia,comm,gas,cooling,gas cooling,2015,0.011232412699304882
West Virginia,comm,gas,hot water,gas water heater,2015,0.11366472082688932
West Virginia,comm,gas,cooking,gas range,2015,0.055243133982966486
West Virginia,comm,refined liquids,heating,fuel furnace,2015,0.9782202809945892
West Virginia,comm,refined liquids,hot water,fuel water heater,2015,0.02177971900541079
Wisconsin,resid,electricity,heating,electric furnace,2015,0.13456708202369716
Wisconsin,resid,electricity,heating,electric heat pump,2015,0.038393329252588024
Wisconsin,resid,electricity,cooling,air conditioning,2015,0.17338194789256287
Wisconsin,resid,electricity,furnace fans,electricity,2015,0.028783048451162422
Wisconsin,resid,electricity,other,electricity,2015,0.29147881797533465
Wisconsin,resid,electricity,lighting,fluorescent,2015,0.01555722156260873
Wisconsin,resid,electricity,lighting,solid state,2015,0.0012077829242137788
Wisconsin,resid,electricity,lighting,incandescent,2015,0.06979867828153623
Wisconsin,resid,electricity,hot water,electric resistance water heater,2015,0.08781656630214701
Wisconsin,resid,electricity,refrigerators,refrigerator,2015,0.05771381659540466
Wisconsin,resid,electricity,cooking,electric oven,2015,0.010903092210551434
Wisconsin,resid,electricity,clothes dryers,clothes dryer,2015,0.03838629531155576
Wisconsin,resid,electricity,computers,electricity,2015,0.022655074419448102
Wisconsin,resid,electricity,clothes washers,clothes washer,2015,0.0070013914695185595
Wisconsin,resid,electricity,dishwashers,dishwasher,2015,0.004897957027834232
Wisconsin,resid,electricity,freezers,freezer,2015,0.017457898299836426
Wisconsin,resid,gas,heating,gas furnace,2015,0.8706231937825258
Wisconsin,resid,gas,hot water,gas water heater,2015,0.10723579330785593
Wisconsin,resid,gas,cooking,gas oven,2015,0.0076014841733723125
Wisconsin,resid,gas,clothes dryers,clothes dryer,2015,0.0034003155761153474
Wisconsin,resid,gas,other,gas,2015,0.011139213160130635
Wisconsin,resid,refined liquids,heating,fuel furnace,2015,0.9201759383876537
Wisconsin,resid,refined liquids,hot water,fuel water heater,2015,0.04725499909085565
Wisconsin,resid,refined liquids,other,refined liquids,2015,0.02568845740244826
Wisconsin,resid,refined liquids,cooking,lpg oven,2015,0.006880605119042502
Wisconsin,resid,biomass,heating,wood furnace,2015,1
Wisconsin,comm,electricity,heating,electric heat pump,2015,0.03316192896416107
Wisconsin,comm,electricity,heating,electric furnace,2015,0.05281876360507108
Wisconsin,comm,electricity,cooling,air conditioning,2015,0.1724383972785277
Wisconsin,comm,electricity,hot water,electric heat pump water heater,2015,2.7976151585763716e-4
Wisconsin,comm,electricity,hot water,electric resistance water heater,2015,0.005160120423892452
Wisconsin,comm,electricity,ventilation,ventilation,2015,0.1299048172456145
Wisconsin,comm,electricity,cooking,electric range,2015,0.026189118505384964
Wisconsin,comm,electricity,lighting,incandescent,2015,0.01340408200707121
Wisconsin,comm,electricity,lighting,fluorescent,2015,0.12069059721574545
Wisconsin,comm,electricity,lighting,solid state,2015,0.013438025622003337
Wisconsin,comm,electricity,refrigeration,refrigeration,2015,0.13238159998901242
Wisconsin,comm,electricity,office,office equipment,2015,0.15194992260623905
Wisconsin,comm,electricity,other,electricity,2015,0.14818286502141909
Wisconsin,comm,gas,heating,gas furnace,2015,0.8754284976548156
Wisconsin,comm,gas,cooling,gas cooling,2015,0.0023552563366947823
Wisconsin,comm,gas,hot water,gas water heater,2015,0.08209603100496557
Wisconsin,comm,gas,cooking,gas range,2015,0.04012021500352409
Wisconsin,comm,refined liquids,heating,fuel furnace,2015,0.9976217558345261
Wisconsin,comm,refined liquids,hot water,fuel water heater,2015,0.0023782441654740948
Wyoming,resid,electricity,heating,electric furnace,2015,0.07914962158058748
Wyoming,resid,electricity,heating,electric heat pump,2015,0.029360795902120804
Wyoming,resid,electricity,cooling,air conditioning,2015,0.25607139319236466
Wyoming,resid,electricity,furnace fans,electricity,2015,0.018664200259862745
Wyoming,resid,electricity,other,electricity,2015,0.31459799766158897
Wyoming,resid,electricity,lighting,fluorescent,2015,0.014894079037520885
Wyoming,resid,electricity,lighting,solid state,2015,0.0011555800209060948
Wyoming,resid,electricity,lighting,incandescent,2015,0.06678102217072177
Wyoming,resid,electricity,hot water,electric resistance water heater,2015,0.06550485329281953
Wyoming,resid,electricity,refrigerators,refrigerator,2015,0.058101678826829456
Wyoming,resid,electricity,cooking,electric oven,2015,0.009556981028478028
Wyoming,resid,electricity,clothes dryers,clothes dryer,2015,0.03613194088488351
Wyoming,resid,electricity,computers,electricity,2015,0.02377547662926888
Wyoming,resid,electricity,clothes washers,clothes washer,2015,0.006580052913701273
Wyoming,resid,electricity,dishwashers,dishwasher,2015,0.0048857253173275
Wyoming,resid,electricity,freezers,freezer,2015,0.014788601281018346
Wyoming,resid,gas,heating,gas furnace,2015,0.7610328744124188
Wyoming,resid,gas,hot water,gas water heater,2015,0.18550714643127678
Wyoming,resid,gas,cooking,gas oven,2015,0.011363325775775202
Wyoming,resid,gas,clothes dryers,clothes dryer,2015,0.004536641171146666
Wyoming,resid,gas,other,gas,2015,0.03756001220938251
Wyoming,resid,refined liquids,heating,fuel furnace,2015,0.6925540097064107
Wyoming,resid,refined liquids,hot water,fuel water heater,2015,0.16615903136029658
Wyoming,resid,refined liquids,other,refined liquids,2015,0.11915661392458754
Wyoming,resid,refined liquids,cooking,lpg oven,2015,0.02213034500870521
Wyoming,resid,biomass,heating,wood furnace,2015,1
Wyoming,comm,electricity,heating,electric heat pump,2015,0.03019381314410659
Wyoming,comm,electricity,heating,electric furnace,2015,0.02910012298758163
Wyoming,comm,electricity,cooling,air conditioning,2015,0.2008423422453802
Wyoming,comm,electricity,hot water,electric heat pump water heater,2015,6.386363964512727e-5
Wyoming,comm,electricity,hot water,electric resistance water heater,2015,0.003669616990346084
Wyoming,comm,electricity,ventilation,ventilation,2015,0.1312277727339476
Wyoming,comm,electricity,cooking,electric range,2015,0.027709770204844185
Wyoming,comm,electricity,lighting,incandescent,2015,0.011835069940251602
Wyoming,comm,electricity,lighting,fluorescent,2015,0.10717858385109598
Wyoming,comm,electricity,lighting,solid state,2015,0.012715156084503354
Wyoming,comm,electricity,refrigeration,refrigeration,2015,0.138670498912681
Wyoming,comm,electricity,office,office equipment,2015,0.16844455720797233
Wyoming,comm,electricity,other,electricity,2015,0.13834883205764434
Wyoming,comm,gas,heating,gas furnace,2015,0.7874676209880955
Wyoming,comm,gas,cooling,gas cooling,2015,0.0034671237490673415
Wyoming,comm,gas,hot water,gas water heater,2015,0.1618999238898539
Wyoming,comm,gas,cooking,gas range,2015,0.04716533137298324
Wyoming,comm,refined liquids,heating,fuel furnace,2015,0.9996059735840677
Wyoming,comm,refined liquids,hot water,fuel water heater,2015,3.940264159323378e-4
